IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150278597,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,03/30/2015,14:45,TARAVAL,"ARREST, BOOKED",48TH AV / TARAVAL ST,-122.506864755163,37.7416713934066,"(37.7416713934066, -122.506864755163)",15027859707021
150278597,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,03/30/2015,14:45,TARAVAL,"ARREST, BOOKED",48TH AV / TARAVAL ST,-122.506864755163,37.7416713934066,"(37.7416713934066, -122.506864755163)",15027859765016
150279965,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,03/30/2015,14:45,PARK,NONE,500 Block of BRODERICK ST,-122.439631497808,37.7752461296233,"(37.7752461296233, -122.439631497808)",15027996561030
150278597,OTHER OFFENSES,"DRIVING, RECKLESS, WITH INJURY",Monday,03/30/2015,14:45,TARAVAL,"ARREST, BOOKED",48TH AV / TARAVAL ST,-122.506864755163,37.7416713934066,"(37.7416713934066, -122.506864755163)",15027859765014
150278597,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Monday,03/30/2015,14:45,TARAVAL,"ARREST, BOOKED",48TH AV / TARAVAL ST,-122.506864755163,37.7416713934066,"(37.7416713934066, -122.506864755163)",15027859711012
150279783,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Monday,03/30/2015,14:42,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.419520367886,37.764228935718,"(37.764228935718, -122.419520367886)",15027978316621
150279783,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,03/30/2015,14:42,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.419520367886,37.764228935718,"(37.764228935718, -122.419520367886)",15027978316710
150279783,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,03/30/2015,14:42,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.419520367886,37.764228935718,"(37.764228935718, -122.419520367886)",15027978365010
156076923,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/30/2015,14:40,NORTHERN,NONE,1600 Block of GEARY BL,-122.429629258891,37.7848966681924,"(37.7848966681924, -122.429629258891)",15607692306244
150279733,ROBBERY,ROBBERY OF A BANK WITH A KNIFE,Monday,03/30/2015,14:37,INGLESIDE,NONE,4600 Block of MISSION ST,-122.435161640813,37.7243102435436,"(37.7243102435436, -122.435161640813)",15027973303062
150279733,ASSAULT,THREATS AGAINST LIFE,Monday,03/30/2015,14:37,INGLESIDE,NONE,4600 Block of MISSION ST,-122.435161640813,37.7243102435436,"(37.7243102435436, -122.435161640813)",15027973319057
150280097,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,03/30/2015,14:36,CENTRAL,NONE,100 Block of JEFFERSON ST,-122.414988252591,37.8082613305439,"(37.8082613305439, -122.414988252591)",15028009706304
150280097,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Monday,03/30/2015,14:36,CENTRAL,NONE,100 Block of JEFFERSON ST,-122.414988252591,37.8082613305439,"(37.8082613305439, -122.414988252591)",15028009709250
150279614,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,03/30/2015,14:35,TARAVAL,"ARREST, CITED",19TH AV / JUNIPERO SERRA BL,-122.472570418291,37.7171734075622,"(37.7171734075622, -122.472570418291)",15027961465016
150279686,ASSAULT,BATTERY,Monday,03/30/2015,14:35,TENDERLOIN,"ARREST, BOOKED",HYDE ST / EDDY ST,-122.415885065788,37.7835160564153,"(37.7835160564153, -122.415885065788)",15027968604134
150281857,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,03/30/2015,14:35,SOUTHERN,NONE,0 Block of 10TH ST,-122.41725760507,37.7762695066166,"(37.7762695066166, -122.41725760507)",15028185705013
150279971,KIDNAPPING,FALSE IMPRISONMENT,Monday,03/30/2015,14:30,TARAVAL,NONE,1700 Block of 9TH AV,-122.465793842323,37.7556246702007,"(37.7556246702007, -122.465793842323)",15027997126142
150279551,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,03/30/2015,14:30,SOUTHERN,NONE,900 Block of MARKET ST,-122.408595110869,37.7837069301545,"(37.7837069301545, -122.408595110869)",15027955164070
150281255,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,03/30/2015,14:30,BAYVIEW,NONE,1700 Block of NEWHALL ST,-122.394425722004,37.7331064676349,"(37.7331064676349, -122.394425722004)",15028125507021
150282639,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Monday,03/30/2015,14:30,NORTHERN,NONE,3500 Block of FILLMORE ST,-122.436328202384,37.8017515400431,"(37.8017515400431, -122.436328202384)",15028263905071
156077971,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,03/30/2015,14:30,PARK,NONE,2100 Block of FULTON ST,-122.450555872513,37.7753351819421,"(37.7753351819421, -122.450555872513)",15607797106372
150279971,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,03/30/2015,14:30,TARAVAL,NONE,1700 Block of 9TH AV,-122.465793842323,37.7556246702007,"(37.7556246702007, -122.465793842323)",15027997104138
150279971,VANDALISM,"MALICIOUS MISCHIEF, ADULT SUSPECT",Monday,03/30/2015,14:30,TARAVAL,NONE,1700 Block of 9TH AV,-122.465793842323,37.7556246702007,"(37.7556246702007, -122.465793842323)",15027997128092
150279642,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Monday,03/30/2015,14:28,RICHMOND,NONE,4500 Block of CALIFORNIA ST,-122.466162462106,37.7847284997356,"(37.7847284997356, -122.466162462106)",15027964205053
150279642,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,03/30/2015,14:28,RICHMOND,NONE,4500 Block of CALIFORNIA ST,-122.466162462106,37.7847284997356,"(37.7847284997356, -122.466162462106)",15027964206154
150279664,ASSAULT,BATTERY,Monday,03/30/2015,14:25,NORTHERN,NONE,HAIGHT ST / WEBSTER ST,-122.428805083825,37.7723149684719,"(37.7723149684719, -122.428805083825)",15027966404134
150280257,NON-CRIMINAL,TURNED IN GUN,Monday,03/30/2015,14:25,NORTHERN,NONE,1000 Block of LAGUNA ST,-122.427179879518,37.7806552772342,"(37.7806552772342, -122.427179879518)",15028025773010
150279711,WARRANTS,WARRANT ARREST,Monday,03/30/2015,14:24,BAYVIEW,"ARREST, BOOKED",0 Block of JAKEY CT,-122.384454123745,37.7348437859444,"(37.7348437859444, -122.384454123745)",15027971163010
150279711,OTHER OFFENSES,RESISTING ARREST,Monday,03/30/2015,14:24,BAYVIEW,"ARREST, BOOKED",0 Block of JAKEY CT,-122.384454123745,37.7348437859444,"(37.7348437859444, -122.384454123745)",15027971127170
156077169,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,03/30/2015,14:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15607716906372
150280520,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Monday,03/30/2015,14:00,PARK,NONE,1900 Block of FELL ST,-122.44999176585,37.7725254861887,"(37.7725254861887, -122.44999176585)",15028052051041
150280144,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,03/30/2015,13:50,MISSION,"ARREST, BOOKED",1700 Block of HARRISON ST,-122.413354187018,37.7690748003847,"(37.7690748003847, -122.413354187018)",15028014406363
150280144,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,03/30/2015,13:50,MISSION,"ARREST, BOOKED",1700 Block of HARRISON ST,-122.413354187018,37.7690748003847,"(37.7690748003847, -122.413354187018)",15028014416010
150279498,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,03/30/2015,13:32,MISSION,NONE,1100 Block of SOUTH VAN NESS AV,-122.41641961495,37.7547568332768,"(37.7547568332768, -122.41641961495)",15027949806154
150279727,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/30/2015,13:30,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,"(37.7725405391593, -122.466204667893)",15027972706244
150279896,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,03/30/2015,13:30,SOUTHERN,NONE,700 Block of FOLSOM ST,-122.399724574663,37.7832351787318,"(37.7832351787318, -122.399724574663)",15027989606303
150280003,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/30/2015,13:30,RICHMOND,NONE,1000 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,"(37.7784692199467, -122.513642064265)",15028000306244
156076729,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/30/2015,13:20,PARK,NONE,HUGO ST / 5TH AV,-122.46102569328,37.7652071753012,"(37.7652071753012, -122.46102569328)",15607672906244
150279523,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Monday,03/30/2015,13:15,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.414263390372,37.7817569847968,"(37.7817569847968, -122.414263390372)",15027952328100
150279426,ASSAULT,THREATS AGAINST LIFE,Monday,03/30/2015,13:05,SOUTHERN,NONE,1500 Block of FOLSOM ST,-122.414328770789,37.7716700767604,"(37.7716700767604, -122.414328770789)",15027942619057
150279250,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,03/30/2015,13:02,NORTHERN,"ARREST, BOOKED",POLK ST / EDDY ST,-122.419183096362,37.7830998244592,"(37.7830998244592, -122.419183096362)",15027925065010
150282902,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,03/30/2015,13:01,TENDERLOIN,NONE,100 Block of GOLDEN GATE AV,-122.413047972078,37.7819119628298,"(37.7819119628298, -122.413047972078)",15028290264020
156077131,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,03/30/2015,13:00,TARAVAL,NONE,8TH AV / IRVING ST,-122.46524512187,37.764082071585,"(37.764082071585, -122.46524512187)",15607713106372
150279824,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/30/2015,13:00,NORTHERN,NONE,POST ST / WEBSTER ST,-122.431369772433,37.7853730435472,"(37.7853730435472, -122.431369772433)",15027982406244
150282805,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Monday,03/30/2015,13:00,CENTRAL,NONE,1300 Block of BROADWAY ST,-122.419374743439,37.796368112756,"(37.796368112756, -122.419374743439)",15028280506114
150280081,MISSING PERSON,FOUND PERSON,Monday,03/30/2015,13:00,SOUTHERN,NONE,0 Block of MOSS ST,-122.407999186749,37.7778241673064,"(37.7778241673064, -122.407999186749)",15028008175000
150280081,MISSING PERSON,MISSING JUVENILE,Monday,03/30/2015,13:00,SOUTHERN,NONE,0 Block of MOSS ST,-122.407999186749,37.7778241673064,"(37.7778241673064, -122.407999186749)",15028008174010
150310901,OTHER OFFENSES,FALSE PERSONATION,Monday,03/30/2015,13:00,PARK,NONE,100 Block of GARDENSIDE DR,-122.444670064346,37.7541385212721,"(37.7541385212721, -122.444670064346)",15031090109027
150283160,LARCENY/THEFT,"THEFT, BICYCLE, <$50, SERIAL NUMBER KNOWN",Monday,03/30/2015,13:00,SOUTHERN,NONE,1200 Block of MARKET ST,-122.415448759562,37.778293520129,"(37.778293520129, -122.415448759562)",15028316006315
156080491,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,03/30/2015,12:55,SOUTHERN,NONE,400 Block of MARKET ST,-122.398623347456,37.7912863462309,"(37.7912863462309, -122.398623347456)",15608049106372
150279777,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,03/30/2015,12:45,CENTRAL,"ARREST, BOOKED",300 Block of GEARY ST,-122.409055191364,37.7871979591062,"(37.7871979591062, -122.409055191364)",15027977706362
150279244,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Monday,03/30/2015,12:41,MISSION,NONE,1900 Block of MISSION ST,-122.41967661615,37.7658510977435,"(37.7658510977435, -122.41967661615)",15027924464001
150281998,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,03/30/2015,12:30,MISSION,NONE,700 Block of SOUTH VAN NESS AV,-122.417031919598,37.7611560850021,"(37.7611560850021, -122.417031919598)",15028199807021
150279589,ASSAULT,BATTERY,Monday,03/30/2015,12:15,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15027958904134
150279379,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,03/30/2015,12:15,PARK,NONE,1600 Block of HAIGHT ST,-122.449122960735,37.7697840925361,"(37.7697840925361, -122.449122960735)",15027937906303
150279573,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Monday,03/30/2015,12:15,TARAVAL,NONE,1600 Block of 26TH AV,-122.48423713252,37.7566859879871,"(37.7566859879871, -122.48423713252)",15027957305043
150279294,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,03/30/2015,12:11,SOUTHERN,NONE,1200 Block of FOLSOM ST,-122.410802477808,37.7743299153836,"(37.7743299153836, -122.410802477808)",15027929406242
150287106,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,03/30/2015,12:00,PARK,NONE,1300 Block of MASONIC AV,-122.444846841766,37.7683459034253,"(37.7683459034253, -122.444846841766)",15028710606371
156078004,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/30/2015,12:00,PARK,NONE,BELVEDERE ST / RIVOLI ST,-122.447976691105,37.7626848547363,"(37.7626848547363, -122.447976691105)",15607800406244
150337767,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Monday,03/30/2015,12:00,CENTRAL,NONE,1000 Block of PINE ST,-122.413095913657,37.790511704938,"(37.790511704938, -122.413095913657)",15033776709024
150280859,NON-CRIMINAL,FOUND PROPERTY,Monday,03/30/2015,12:00,BAYVIEW,NONE,1500 Block of NEWCOMB AV,-122.388817917114,37.7347525080793,"(37.7347525080793, -122.388817917114)",15028085972000
150279222,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,03/30/2015,12:00,CENTRAL,NONE,200 Block of CLAY ST,-122.398562388573,37.7951824972273,"(37.7951824972273, -122.398562388573)",15027922206362
150289099,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Monday,03/30/2015,12:00,INGLESIDE,NONE,0 Block of PATTON ST,-122.423001467283,37.7378834676306,"(37.7378834676306, -122.423001467283)",15028909905043
156077501,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,03/30/2015,12:00,CENTRAL,NONE,MASON ST / BAY ST,-122.413609602048,37.8056188797632,"(37.8056188797632, -122.413609602048)",15607750106224
150282275,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,03/30/2015,12:00,INGLESIDE,NONE,0 Block of FLORENTINE AV,-122.443564158397,37.7126396228129,"(37.7126396228129, -122.443564158397)",15028227509029
150295068,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,03/30/2015,12:00,CENTRAL,NONE,100 Block of LOMBARD ST,-122.404172784948,37.8038752032521,"(37.8038752032521, -122.404172784948)",15029506809029
150279802,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,03/30/2015,12:00,INGLESIDE,NONE,200 Block of MOSCOW ST,-122.425836642921,37.7235609593159,"(37.7235609593159, -122.425836642921)",15027980209029
156076371,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/30/2015,11:45,SOUTHERN,NONE,MISSION ST / MARY ST,-122.407258776463,37.7821176524238,"(37.7821176524238, -122.407258776463)",15607637106244
156077523,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/30/2015,11:42,CENTRAL,NONE,400 Block of STOCKTON ST,-122.406977563692,37.789918101686,"(37.789918101686, -122.406977563692)",15607752306244
150280310,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,03/30/2015,11:38,CENTRAL,NONE,200 Block of GRANT AV,-122.405254463024,37.7892525040522,"(37.7892525040522, -122.405254463024)",15028031006304
150279181,ASSAULT,BATTERY,Monday,03/30/2015,11:32,CENTRAL,NONE,2800 Block of TAYLOR ST,-122.415923448242,37.8085905137102,"(37.8085905137102, -122.415923448242)",15027918104134
156076183,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,03/30/2015,11:30,NORTHERN,NONE,LAGUNA ST / GEARY BL,-122.427991151911,37.7849531241612,"(37.7849531241612, -122.427991151911)",15607618306224
150280354,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Monday,03/30/2015,11:30,INGLESIDE,NONE,0 Block of BROOKDALE AV,-122.4208910342,37.7120920675614,"(37.7120920675614, -122.4208910342)",15028035405043
150279476,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,03/30/2015,11:20,TENDERLOIN,"ARREST, BOOKED",0 Block of OFARRELL ST,-122.405895369887,37.7867342184983,"(37.7867342184983, -122.405895369887)",15027947606363
156077567,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,03/30/2015,11:15,CENTRAL,NONE,POWELL ST / GEARY ST,-122.408231026261,37.787359494956,"(37.787359494956, -122.408231026261)",15607756706374
150279103,ASSAULT,BATTERY,Monday,03/30/2015,11:10,CENTRAL,NONE,JEFFERSON ST / TAYLOR ST,-122.41580571059,37.80821200646,"(37.80821200646, -122.41580571059)",15027910304134
150279078,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,03/30/2015,11:08,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15027907828150
150279078,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/30/2015,11:08,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15027907806244
150306869,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,03/30/2015,11:00,RICHMOND,NONE,300 Block of 2ND AV,-122.460136201718,37.7821534242188,"(37.7821534242188, -122.460136201718)",15030686928160
150281910,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,03/30/2015,11:00,PARK,NONE,BRODERICK ST / TURK ST,-122.440397167704,37.7794370481962,"(37.7794370481962, -122.440397167704)",15028191007021
150283568,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,03/30/2015,11:00,PARK,NONE,2ND AV / IRVING ST,-122.458816601708,37.7643648855485,"(37.7643648855485, -122.458816601708)",15028356806313
150279993,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Monday,03/30/2015,11:00,MISSION,NONE,CAPP ST / 24TH ST,-122.417360139477,37.7523063170181,"(37.7523063170181, -122.417360139477)",15027999306222
150280207,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Monday,03/30/2015,11:00,MISSION,NONE,2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",15028020710149
150284710,BURGLARY,"BURGLARY OF HOTEL ROOM, FORCIBLE ENTRY",Monday,03/30/2015,11:00,SOUTHERN,NONE,100 Block of 7TH ST,-122.410111373792,37.7786320490341,"(37.7786320490341, -122.410111373792)",15028471005031
156076848,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,03/30/2015,11:00,RICHMOND,NONE,200 Block of 19TH AV,-122.478578964798,37.7832201306098,"(37.7832201306098, -122.478578964798)",15607684806372
150313654,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,03/30/2015,11:00,RICHMOND,NONE,3400 Block of SACRAMENTO ST,-122.449506546565,37.7879239199513,"(37.7879239199513, -122.449506546565)",15031365464070
150279028,LIQUOR LAWS,POSSESSION OF ALCOHOL BY MINOR,Monday,03/30/2015,10:59,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15027902817060
150279028,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Monday,03/30/2015,10:59,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15027902827130
150279012,ASSAULT,BATTERY,Monday,03/30/2015,10:45,CENTRAL,NONE,BUSH ST / POWELL ST,-122.408787528948,37.7901578215257,"(37.7901578215257, -122.408787528948)",15027901204134
150278967,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Monday,03/30/2015,10:45,MISSION,NONE,1900 Block of MISSION ST,-122.41967661615,37.7658510977435,"(37.7658510977435, -122.41967661615)",15027896764001
150279313,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/30/2015,10:30,NORTHERN,NONE,3600 Block of LYON ST,-122.44827840533,37.804271887891,"(37.804271887891, -122.44827840533)",15027931306244
150278945,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Monday,03/30/2015,10:30,MISSION,NONE,3000 Block of 16TH ST,-122.420080983505,37.7650815376682,"(37.7650815376682, -122.420080983505)",15027894564001
150306552,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS",Monday,03/30/2015,10:24,SOUTHERN,NONE,900 Block of MARKET ST,-122.409708423721,37.7828276498838,"(37.7828276498838, -122.409708423721)",15030655209020
156076757,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/30/2015,10:15,PARK,NONE,1500 Block of GROVE ST,-122.442127594573,37.7753438678484,"(37.7753438678484, -122.442127594573)",15607675706244
156082817,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,03/30/2015,10:14,TENDERLOIN,NONE,HYDE ST / TURK ST,-122.415694922134,37.7825851968467,"(37.7825851968467, -122.415694922134)",15608281706372
150278898,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,03/30/2015,10:01,NORTHERN,NONE,VALLEJO ST / VANNESS AV,-122.423605337517,37.7966908906411,"(37.7966908906411, -122.423605337517)",15027889806242
156083097,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,03/30/2015,10:00,PARK,NONE,100 Block of STATES ST,-122.439088669509,37.7634139962541,"(37.7634139962541, -122.439088669509)",15608309728150
150279448,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,03/30/2015,10:00,TARAVAL,NONE,500 Block of MOUNT VERNON AV,-122.449556203853,37.7189097038768,"(37.7189097038768, -122.449556203853)",15027944805041
150328540,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,03/30/2015,10:00,BAYVIEW,NONE,700 Block of DEHARO ST,-122.401205610338,37.760355128289,"(37.760355128289, -122.401205610338)",15032854071010
150279880,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,03/30/2015,10:00,NORTHERN,NONE,900 Block of FULTON ST,-122.432423434485,37.777647369969,"(37.777647369969, -122.432423434485)",15027988064070
150279987,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,03/30/2015,10:00,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.414029821727,37.7823291237659,"(37.7823291237659, -122.414029821727)",15027998715040
150279987,ASSAULT,THREATS AGAINST LIFE,Monday,03/30/2015,10:00,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.414029821727,37.7823291237659,"(37.7823291237659, -122.414029821727)",15027998719057
150280075,MISSING PERSON,FOUND PERSON,Monday,03/30/2015,10:00,SOUTHERN,NONE,0 Block of MOSS ST,-122.407999186749,37.7778241673064,"(37.7778241673064, -122.407999186749)",15028007575000
150280075,MISSING PERSON,MISSING JUVENILE,Monday,03/30/2015,10:00,SOUTHERN,NONE,0 Block of MOSS ST,-122.407999186749,37.7778241673064,"(37.7778241673064, -122.407999186749)",15028007574010
150283336,NON-CRIMINAL,FOUND PROPERTY,Monday,03/30/2015,10:00,PARK,NONE,100 Block of JOHNFKENNEDY DR,-122.457507583541,37.7711332354432,"(37.7711332354432, -122.457507583541)",15028333672000
150280536,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,03/30/2015,09:50,INGLESIDE,NONE,1600 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524,"(37.7122561827524, -122.417107986993)",15028053628160
156076406,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,03/30/2015,09:48,SOUTHERN,NONE,500 Block of 9TH ST,-122.407702149718,37.7706967930865,"(37.7706967930865, -122.407702149718)",15607640606372
150278848,ROBBERY,ROBBERY OF A CHAIN STORE WITH A GUN,Monday,03/30/2015,09:04,TARAVAL,NONE,3900 Block of ALEMANY BL,-122.468105304613,37.7109639146394,"(37.7109639146394, -122.468105304613)",15027884803041
150280752,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,03/30/2015,09:00,BAYVIEW,NONE,600 Block of BRUSSELS ST,-122.404398387218,37.7240880238501,"(37.7240880238501, -122.404398387218)",15028075207021
150282491,NON-CRIMINAL,"AIDED CASE, DOG BITE",Monday,03/30/2015,09:00,RICHMOND,NONE,35TH AV / ANZA ST,-122.49530926859,37.7776743867325,"(37.7776743867325, -122.49530926859)",15028249164010
150325336,OTHER OFFENSES,FALSE PERSONATION,Monday,03/30/2015,09:00,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.407222440955,37.7864562588009,"(37.7864562588009, -122.407222440955)",15032533609027
150283778,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,03/30/2015,09:00,NORTHERN,NONE,2500 Block of GREENWICH ST,-122.441638087409,37.7981619146399,"(37.7981619146399, -122.441638087409)",15028377828160
150278757,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Monday,03/30/2015,08:40,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15027875702104
156076008,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,03/30/2015,08:30,NORTHERN,NONE,PINE ST / VANNESS AV,-122.422139511488,37.7894107633457,"(37.7894107633457, -122.422139511488)",15607600806224
150285752,ASSAULT,THREATS AGAINST LIFE,Monday,03/30/2015,08:30,SOUTHERN,NONE,900 Block of MARKET ST,-122.409536662692,37.7826911213472,"(37.7826911213472, -122.409536662692)",15028575219057
156078173,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/30/2015,08:30,PARK,NONE,200 Block of COLE ST,-122.450810071963,37.7728410594924,"(37.7728410594924, -122.450810071963)",15607817306244
156078173,NON-CRIMINAL,FOUND PROPERTY,Monday,03/30/2015,08:30,PARK,NONE,200 Block of COLE ST,-122.450810071963,37.7728410594924,"(37.7728410594924, -122.450810071963)",15607817372000
150278735,ASSAULT,BATTERY OF A POLICE OFFICER,Monday,03/30/2015,08:15,TENDERLOIN,"ARREST, BOOKED",200 Block of POWELL ST,-122.408201657254,37.7868849113107,"(37.7868849113107, -122.408201657254)",15027873504154
150278735,OTHER OFFENSES,RESISTING ARREST,Monday,03/30/2015,08:15,TENDERLOIN,"ARREST, BOOKED",200 Block of POWELL ST,-122.408201657254,37.7868849113107,"(37.7868849113107, -122.408201657254)",15027873527170
150278707,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Monday,03/30/2015,08:12,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",15027870716623
